ID,bag,site,t1,t2,line,event,censor
3030,40,Williston Creek,75,88,NC3N,1,0
3031,40,Williston Creek,75,88,NC3N,1,0
3032,40,Williston Creek,75,88,NC3N,1,0
3033,40,Williston Creek,75,88,NC3N,1,0
3034,40,Williston Creek,75,88,NC3N,1,0
3035,40,Williston Creek,75,88,NC3N,1,0
3036,40,Williston Creek,75,88,NC3N,1,0
3037,40,Williston Creek,75,88,NC3N,1,0
3038,40,Williston Creek,75,88,NC3N,1,0
3039,40,Williston Creek,75,88,NC3N,1,0
3040,40,Williston Creek,75,88,NC3N,1,0
3041,40,Williston Creek,75,88,NC3N,1,0
3042,40,Williston Creek,75,88,NC3N,1,0
3043,40,Williston Creek,75,88,NC3N,1,0
3044,40,Williston Creek,75,88,NC3N,1,0
3045,40,Williston Creek,75,88,NC3N,1,0
3046,40,Williston Creek,75,88,NC3N,1,0
3047,40,Williston Creek,75,88,NC3N,1,0
3048,40,Williston Creek,75,88,NC3N,1,0
3049,40,Williston Creek,75,88,NC3N,1,0
3050,40,Williston Creek,75,88,NC3N,1,0
3051,40,Williston Creek,75,88,NC3N,1,0
3052,40,Williston Creek,75,88,NC3N,1,0
3053,40,Williston Creek,75,88,NC3N,1,0
3054,40,Williston Creek,75,88,NC3N,1,0
3055,40,Williston Creek,75,88,NC3N,1,0
3056,40,Williston Creek,75,88,NC3N,1,0
3057,40,Williston Creek,75,88,NC3N,1,0
3058,40,Williston Creek,88,95,NC3N,1,0
3059,40,Williston Creek,88,95,NC3N,1,0
3060,40,Williston Creek,88,95,NC3N,1,0
3061,40,Williston Creek,88,95,NC3N,1,0
3062,40,Williston Creek,88,95,NC3N,1,0
3063,40,Williston Creek,88,95,NC3N,1,0
3064,40,Williston Creek,88,95,NC3N,1,0
3065,40,Williston Creek,88,95,NC3N,1,0
3066,40,Williston Creek,88,95,NC3N,1,0
3067,40,Williston Creek,88,95,NC3N,1,0
3068,40,Williston Creek,88,95,NC3N,1,0
3069,40,Williston Creek,95,102,NC3N,1,0
3070,40,Williston Creek,116,130,NC3N,1,0
3071,40,Williston Creek,130,145,NC3N,1,0
3072,40,Williston Creek,130,145,NC3N,1,0
3073,40,Williston Creek,145,158,NC3N,1,0
3074,40,Williston Creek,158,172,NC3N,1,0
3075,40,Williston Creek,172,186,NC3N,1,0
3076,40,Williston Creek,172,186,NC3N,1,0
3077,40,Williston Creek,186,200,NC3N,1,0
3078,40,Williston Creek,186,200,NC3N,1,0
3079,40,Williston Creek,200,214,NC3N,1,0
3080,40,Williston Creek,5,Inf,NC3N,0,1
3081,40,Williston Creek,5,Inf,NC3N,0,1
3082,40,Williston Creek,19,Inf,NC3N,0,1
3083,40,Williston Creek,34,Inf,NC3N,0,1
3084,40,Williston Creek,34,Inf,NC3N,0,1
3085,40,Williston Creek,47,Inf,NC3N,0,1
3086,40,Williston Creek,47,Inf,NC3N,0,1
3087,40,Williston Creek,75,Inf,NC3N,0,1
3088,40,Williston Creek,75,Inf,NC3N,0,1
3089,40,Williston Creek,88,Inf,NC3N,0,1
3090,40,Williston Creek,88,Inf,NC3N,0,1
3091,40,Williston Creek,95,Inf,NC3N,0,1
3092,40,Williston Creek,95,Inf,NC3N,0,1
3093,40,Williston Creek,102,Inf,NC3N,0,1
3094,40,Williston Creek,102,Inf,NC3N,0,1
3095,40,Williston Creek,116,Inf,NC3N,0,1
3096,40,Williston Creek,130,Inf,NC3N,0,1
3097,40,Williston Creek,130,Inf,NC3N,0,1
3098,40,Williston Creek,145,Inf,NC3N,0,1
3099,40,Williston Creek,145,Inf,NC3N,0,1
3100,40,Williston Creek,158,Inf,NC3N,0,1
3101,40,Williston Creek,158,Inf,NC3N,0,1
3102,40,Williston Creek,172,Inf,NC3N,0,1
3103,40,Williston Creek,172,Inf,NC3N,0,1
3104,40,Williston Creek,186,Inf,NC3N,0,1
3105,40,Williston Creek,200,Inf,NC3N,0,1
3106,40,Williston Creek,200,Inf,NC3N,0,1
3107,40,Williston Creek,214,Inf,NC3N,0,1
3108,40,Williston Creek,214,Inf,NC3N,0,1
3109,40,Williston Creek,228,Inf,NC3N,0,1
3110,40,Williston Creek,228,Inf,NC3N,0,1
3111,40,Williston Creek,228,Inf,NC3N,0,1
3112,40,Williston Creek,228,Inf,NC3N,0,1
3113,40,Williston Creek,228,Inf,NC3N,0,1
3114,40,Williston Creek,228,Inf,NC3N,0,1
3115,40,Williston Creek,228,Inf,NC3N,0,1
3116,40,Williston Creek,228,Inf,NC3N,0,1
3117,40,Williston Creek,228,Inf,NC3N,0,1
3118,40,Williston Creek,228,Inf,NC3N,0,1
3119,40,Williston Creek,228,Inf,NC3N,0,1
3120,40,Williston Creek,228,Inf,NC3N,0,1
3121,40,Williston Creek,228,Inf,NC3N,0,1
3122,40,Williston Creek,228,Inf,NC3N,0,1
3123,40,Williston Creek,228,Inf,NC3N,0,1
3124,40,Williston Creek,228,Inf,NC3N,0,1
3125,40,Williston Creek,228,Inf,NC3N,0,1
3126,40,Williston Creek,228,Inf,NC3N,0,1
3127,40,Williston Creek,228,Inf,NC3N,0,1
3128,40,Williston Creek,228,Inf,NC3N,0,1
3129,40,Williston Creek,228,Inf,NC3N,0,1
3130,40,Williston Creek,228,Inf,NC3N,0,1
3131,40,Williston Creek,228,Inf,NC3N,0,1
3132,40,Williston Creek,228,Inf,NC3N,0,1
3133,40,Williston Creek,228,Inf,NC3N,0,1
3134,40,Williston Creek,228,Inf,NC3N,0,1
3135,40,Williston Creek,228,Inf,NC3N,0,1
3136,40,Williston Creek,228,Inf,NC3N,0,1
3137,40,Williston Creek,228,Inf,NC3N,0,1
3138,40,Williston Creek,228,Inf,NC3N,0,1
3139,40,Williston Creek,228,Inf,NC3N,0,1
3140,40,Williston Creek,228,Inf,NC3N,0,1
3141,40,Williston Creek,228,Inf,NC3N,0,1
3142,40,Williston Creek,228,Inf,NC3N,0,1
3143,40,Williston Creek,228,Inf,NC3N,0,1
3144,40,Williston Creek,228,Inf,NC3N,0,1
3145,40,Williston Creek,228,Inf,NC3N,0,1
3146,40,Williston Creek,228,Inf,NC3N,0,1
3147,40,Williston Creek,228,Inf,NC3N,0,1
3148,40,Williston Creek,228,Inf,NC3N,0,1
3149,40,Williston Creek,228,Inf,NC3N,0,1
3150,40,Williston Creek,228,Inf,NC3N,0,1
3151,40,Williston Creek,228,Inf,NC3N,0,1
3152,40,Williston Creek,228,Inf,NC3N,0,1
3153,40,Williston Creek,228,Inf,NC3N,0,1
3154,40,Williston Creek,228,Inf,NC3N,0,1
3155,40,Williston Creek,228,Inf,NC3N,0,1
3156,40,Williston Creek,228,Inf,NC3N,0,1
3157,40,Williston Creek,228,Inf,NC3N,0,1
3158,40,Williston Creek,228,Inf,NC3N,0,1
3159,40,Williston Creek,228,Inf,NC3N,0,1
3160,40,Williston Creek,228,Inf,NC3N,0,1
3161,40,Williston Creek,228,Inf,NC3N,0,1
3162,40,Williston Creek,228,Inf,NC3N,0,1
3163,40,Williston Creek,228,Inf,NC3N,0,1
3164,40,Williston Creek,228,Inf,NC3N,0,1
3165,40,Williston Creek,228,Inf,NC3N,0,1
3166,40,Williston Creek,228,Inf,NC3N,0,1
3167,40,Williston Creek,228,Inf,NC3N,0,1
3168,40,Williston Creek,228,Inf,NC3N,0,1
3169,40,Williston Creek,228,Inf,NC3N,0,1
3170,40,Williston Creek,228,Inf,NC3N,0,1
3171,40,Williston Creek,228,Inf,NC3N,0,1
3172,40,Williston Creek,228,Inf,NC3N,0,1
3173,40,Williston Creek,228,Inf,NC3N,0,1
3174,40,Williston Creek,228,Inf,NC3N,0,1
3175,40,Williston Creek,228,Inf,NC3N,0,1
3176,40,Williston Creek,228,Inf,NC3N,0,1
3177,40,Williston Creek,228,Inf,NC3N,0,1
3178,40,Williston Creek,228,Inf,NC3N,0,1
3179,40,Williston Creek,228,Inf,NC3N,0,1
3180,40,Williston Creek,228,Inf,NC3N,0,1
3181,40,Williston Creek,228,Inf,NC3N,0,1
3182,40,Williston Creek,228,Inf,NC3N,0,1
3183,40,Williston Creek,228,Inf,NC3N,0,1
3184,40,Williston Creek,228,Inf,NC3N,0,1
3185,40,Williston Creek,228,Inf,NC3N,0,1
3186,40,Williston Creek,228,Inf,NC3N,0,1
3187,40,Williston Creek,228,Inf,NC3N,0,1
3188,40,Williston Creek,228,Inf,NC3N,0,1
3189,40,Williston Creek,228,Inf,NC3N,0,1
3190,40,Williston Creek,228,Inf,NC3N,0,1
3191,40,Williston Creek,228,Inf,NC3N,0,1
3192,40,Williston Creek,228,Inf,NC3N,0,1
3193,40,Williston Creek,228,Inf,NC3N,0,1
3194,40,Williston Creek,228,Inf,NC3N,0,1
3195,40,Williston Creek,228,Inf,NC3N,0,1
3196,40,Williston Creek,228,Inf,NC3N,0,1
3197,40,Williston Creek,228,Inf,NC3N,0,1
3198,40,Williston Creek,228,Inf,NC3N,0,1
3199,40,Williston Creek,228,Inf,NC3N,0,1
3200,40,Williston Creek,228,Inf,NC3N,0,1
3201,41,Bogue Sound,0,14,HNRY2N,1,0
3202,41,Bogue Sound,0,14,HNRY2N,1,0
3203,41,Bogue Sound,0,14,HNRY2N,1,0
3204,41,Bogue Sound,59,74,HNRY2N,1,0
3205,41,Bogue Sound,59,74,HNRY2N,1,0
3206,41,Bogue Sound,74,89,HNRY2N,1,0
3207,41,Bogue Sound,74,89,HNRY2N,1,0
3208,41,Bogue Sound,74,89,HNRY2N,1,0
3209,41,Bogue Sound,74,89,HNRY2N,1,0
3210,41,Bogue Sound,74,89,HNRY2N,1,0
3211,41,Bogue Sound,74,89,HNRY2N,1,0
3212,41,Bogue Sound,74,89,HNRY2N,1,0
3213,41,Bogue Sound,74,89,HNRY2N,1,0
3214,41,Bogue Sound,74,89,HNRY2N,1,0
3215,41,Bogue Sound,74,89,HNRY2N,1,0
3216,41,Bogue Sound,74,89,HNRY2N,1,0
3217,41,Bogue Sound,74,89,HNRY2N,1,0
3218,41,Bogue Sound,74,89,HNRY2N,1,0
3219,41,Bogue Sound,74,89,HNRY2N,1,0
3220,41,Bogue Sound,74,89,HNRY2N,1,0
3221,41,Bogue Sound,89,103,HNRY2N,1,0
3222,41,Bogue Sound,89,103,HNRY2N,1,0
3223,41,Bogue Sound,89,103,HNRY2N,1,0
3224,41,Bogue Sound,89,103,HNRY2N,1,0
3225,41,Bogue Sound,89,103,HNRY2N,1,0
3226,41,Bogue Sound,89,103,HNRY2N,1,0
3227,41,Bogue Sound,89,103,HNRY2N,1,0
3228,41,Bogue Sound,89,103,HNRY2N,1,0
3229,41,Bogue Sound,89,103,HNRY2N,1,0
3230,41,Bogue Sound,89,103,HNRY2N,1,0
3231,41,Bogue Sound,89,103,HNRY2N,1,0
3232,41,Bogue Sound,89,103,HNRY2N,1,0
3233,41,Bogue Sound,89,103,HNRY2N,1,0
3234,41,Bogue Sound,89,103,HNRY2N,1,0
3235,41,Bogue Sound,89,103,HNRY2N,1,0
3236,41,Bogue Sound,89,103,HNRY2N,1,0
3237,41,Bogue Sound,89,103,HNRY2N,1,0
3238,41,Bogue Sound,89,103,HNRY2N,1,0
3239,41,Bogue Sound,103,118,HNRY2N,1,0
3240,41,Bogue Sound,103,118,HNRY2N,1,0
3241,41,Bogue Sound,103,118,HNRY2N,1,0
3242,41,Bogue Sound,103,118,HNRY2N,1,0
3243,41,Bogue Sound,103,118,HNRY2N,1,0
3244,41,Bogue Sound,103,118,HNRY2N,1,0
3245,41,Bogue Sound,103,118,HNRY2N,1,0
3246,41,Bogue Sound,103,118,HNRY2N,1,0
3247,41,Bogue Sound,103,118,HNRY2N,1,0
3248,41,Bogue Sound,103,118,HNRY2N,1,0
3249,41,Bogue Sound,103,118,HNRY2N,1,0
3250,41,Bogue Sound,103,118,HNRY2N,1,0
3251,41,Bogue Sound,103,118,HNRY2N,1,0
3252,41,Bogue Sound,103,118,HNRY2N,1,0
3253,41,Bogue Sound,103,118,HNRY2N,1,0
3254,41,Bogue Sound,103,118,HNRY2N,1,0
3255,41,Bogue Sound,103,118,HNRY2N,1,0
3256,41,Bogue Sound,103,118,HNRY2N,1,0
3257,41,Bogue Sound,103,118,HNRY2N,1,0
3258,41,Bogue Sound,103,118,HNRY2N,1,0
3259,41,Bogue Sound,118,132,HNRY2N,1,0
3260,41,Bogue Sound,118,132,HNRY2N,1,0
3261,41,Bogue Sound,118,132,HNRY2N,1,0
3262,41,Bogue Sound,118,132,HNRY2N,1,0
3263,41,Bogue Sound,118,132,HNRY2N,1,0
3264,41,Bogue Sound,118,132,HNRY2N,1,0
3265,41,Bogue Sound,118,132,HNRY2N,1,0
3266,41,Bogue Sound,118,132,HNRY2N,1,0
3267,41,Bogue Sound,118,132,HNRY2N,1,0
3268,41,Bogue Sound,118,132,HNRY2N,1,0
3269,41,Bogue Sound,118,132,HNRY2N,1,0
3270,41,Bogue Sound,118,132,HNRY2N,1,0
3271,41,Bogue Sound,118,132,HNRY2N,1,0
3272,41,Bogue Sound,118,132,HNRY2N,1,0
3273,41,Bogue Sound,118,132,HNRY2N,1,0
3274,41,Bogue Sound,118,132,HNRY2N,1,0
3275,41,Bogue Sound,118,132,HNRY2N,1,0
3276,41,Bogue Sound,132,144,HNRY2N,1,0
3277,41,Bogue Sound,132,144,HNRY2N,1,0
3278,41,Bogue Sound,132,144,HNRY2N,1,0
3279,41,Bogue Sound,132,144,HNRY2N,1,0
3280,41,Bogue Sound,132,144,HNRY2N,1,0
3281,41,Bogue Sound,132,144,HNRY2N,1,0
3282,41,Bogue Sound,132,144,HNRY2N,1,0
3283,41,Bogue Sound,132,144,HNRY2N,1,0
3284,41,Bogue Sound,132,144,HNRY2N,1,0
3285,41,Bogue Sound,132,144,HNRY2N,1,0
3286,41,Bogue Sound,132,144,HNRY2N,1,0
3287,41,Bogue Sound,132,144,HNRY2N,1,0
3288,41,Bogue Sound,132,144,HNRY2N,1,0
3289,41,Bogue Sound,132,144,HNRY2N,1,0
3290,41,Bogue Sound,132,144,HNRY2N,1,0
3291,41,Bogue Sound,132,144,HNRY2N,1,0
3292,41,Bogue Sound,132,144,HNRY2N,1,0
3293,41,Bogue Sound,132,144,HNRY2N,1,0
3294,41,Bogue Sound,132,144,HNRY2N,1,0
3295,41,Bogue Sound,132,144,HNRY2N,1,0
3296,41,Bogue Sound,132,144,HNRY2N,1,0
3297,41,Bogue Sound,132,144,HNRY2N,1,0
3298,41,Bogue Sound,132,144,HNRY2N,1,0
3299,41,Bogue Sound,132,144,HNRY2N,1,0
3300,41,Bogue Sound,132,144,HNRY2N,1,0
3301,41,Bogue Sound,132,144,HNRY2N,1,0
3302,41,Bogue Sound,132,144,HNRY2N,1,0
3303,41,Bogue Sound,132,144,HNRY2N,1,0
3304,41,Bogue Sound,132,144,HNRY2N,1,0
3305,41,Bogue Sound,132,144,HNRY2N,1,0
3306,41,Bogue Sound,132,144,HNRY2N,1,0
3307,41,Bogue Sound,132,144,HNRY2N,1,0
3308,41,Bogue Sound,132,144,HNRY2N,1,0
3309,41,Bogue Sound,132,144,HNRY2N,1,0
3310,41,Bogue Sound,132,144,HNRY2N,1,0
3311,41,Bogue Sound,132,144,HNRY2N,1,0
3312,41,Bogue Sound,132,144,HNRY2N,1,0
3313,41,Bogue Sound,132,144,HNRY2N,1,0
3314,41,Bogue Sound,132,144,HNRY2N,1,0
3315,41,Bogue Sound,132,144,HNRY2N,1,0
3316,41,Bogue Sound,132,144,HNRY2N,1,0
3317,41,Bogue Sound,132,144,HNRY2N,1,0
3318,41,Bogue Sound,144,159,HNRY2N,1,0
3319,41,Bogue Sound,144,159,HNRY2N,1,0
3320,41,Bogue Sound,144,159,HNRY2N,1,0
3321,41,Bogue Sound,144,159,HNRY2N,1,0
3322,41,Bogue Sound,144,159,HNRY2N,1,0
3323,41,Bogue Sound,144,159,HNRY2N,1,0
3324,41,Bogue Sound,144,159,HNRY2N,1,0
3325,41,Bogue Sound,144,159,HNRY2N,1,0
3326,41,Bogue Sound,144,159,HNRY2N,1,0
3327,41,Bogue Sound,144,159,HNRY2N,1,0
3328,41,Bogue Sound,144,159,HNRY2N,1,0
3329,41,Bogue Sound,144,159,HNRY2N,1,0
3330,41,Bogue Sound,144,159,HNRY2N,1,0
3331,41,Bogue Sound,144,159,HNRY2N,1,0
3332,41,Bogue Sound,144,159,HNRY2N,1,0
3333,41,Bogue Sound,144,159,HNRY2N,1,0
3334,41,Bogue Sound,144,159,HNRY2N,1,0
3335,41,Bogue Sound,144,159,HNRY2N,1,0
3336,41,Bogue Sound,144,159,HNRY2N,1,0
3337,41,Bogue Sound,144,159,HNRY2N,1,0
3338,41,Bogue Sound,144,159,HNRY2N,1,0
3339,41,Bogue Sound,144,159,HNRY2N,1,0
3340,41,Bogue Sound,144,159,HNRY2N,1,0
3341,41,Bogue Sound,144,159,HNRY2N,1,0
3342,41,Bogue Sound,144,159,HNRY2N,1,0
3343,41,Bogue Sound,144,159,HNRY2N,1,0
3344,41,Bogue Sound,144,159,HNRY2N,1,0
3345,41,Bogue Sound,144,159,HNRY2N,1,0
3346,41,Bogue Sound,144,159,HNRY2N,1,0
3347,41,Bogue Sound,144,159,HNRY2N,1,0
3348,41,Bogue Sound,144,159,HNRY2N,1,0
3349,41,Bogue Sound,144,159,HNRY2N,1,0
3350,41,Bogue Sound,144,159,HNRY2N,1,0
3351,41,Bogue Sound,144,159,HNRY2N,1,0
3352,41,Bogue Sound,144,159,HNRY2N,1,0
3353,41,Bogue Sound,144,159,HNRY2N,1,0
3354,41,Bogue Sound,144,159,HNRY2N,1,0
3355,41,Bogue Sound,144,159,HNRY2N,1,0
3356,41,Bogue Sound,144,159,HNRY2N,1,0
3357,41,Bogue Sound,144,159,HNRY2N,1,0
3358,41,Bogue Sound,144,159,HNRY2N,1,0
3359,41,Bogue Sound,144,159,HNRY2N,1,0
3360,41,Bogue Sound,144,159,HNRY2N,1,0
3361,41,Bogue Sound,144,159,HNRY2N,1,0
3362,41,Bogue Sound,144,159,HNRY2N,1,0
3363,41,Bogue Sound,144,159,HNRY2N,1,0
3364,41,Bogue Sound,144,159,HNRY2N,1,0
3365,41,Bogue Sound,144,159,HNRY2N,1,0
3366,41,Bogue Sound,159,173,HNRY2N,1,0
3367,41,Bogue Sound,159,173,HNRY2N,1,0
3368,41,Bogue Sound,159,173,HNRY2N,1,0
3369,41,Bogue Sound,0,Inf,HNRY2N,0,1
3370,41,Bogue Sound,0,Inf,HNRY2N,0,1
3371,41,Bogue Sound,14,Inf,HNRY2N,0,1
3372,41,Bogue Sound,14,Inf,HNRY2N,0,1
3373,41,Bogue Sound,28,Inf,HNRY2N,0,1
3374,41,Bogue Sound,28,Inf,HNRY2N,0,1
3375,41,Bogue Sound,46,Inf,HNRY2N,0,1
3376,41,Bogue Sound,59,Inf,HNRY2N,0,1
3377,41,Bogue Sound,74,Inf,HNRY2N,0,1
3378,41,Bogue Sound,89,Inf,HNRY2N,0,1
3379,41,Bogue Sound,89,Inf,HNRY2N,0,1
3380,41,Bogue Sound,103,Inf,HNRY2N,0,1
3381,41,Bogue Sound,118,Inf,HNRY2N,0,1
3382,41,Bogue Sound,118,Inf,HNRY2N,0,1
3383,41,Bogue Sound,132,Inf,HNRY2N,0,1
3384,41,Bogue Sound,132,Inf,HNRY2N,0,1
3385,41,Bogue Sound,144,Inf,HNRY2N,0,1
3386,41,Bogue Sound,144,Inf,HNRY2N,0,1
3387,41,Bogue Sound,159,Inf,HNRY2N,0,1
3388,42,Bogue Sound,74,89,HNRY3N,1,0
3389,42,Bogue Sound,74,89,HNRY3N,1,0
3390,42,Bogue Sound,74,89,HNRY3N,1,0
3391,42,Bogue Sound,74,89,HNRY3N,1,0
3392,42,Bogue Sound,103,118,HNRY3N,1,0
3393,42,Bogue Sound,103,118,HNRY3N,1,0
3394,42,Bogue Sound,103,118,HNRY3N,1,0
3395,42,Bogue Sound,103,118,HNRY3N,1,0
3396,42,Bogue Sound,103,118,HNRY3N,1,0
3397,42,Bogue Sound,103,118,HNRY3N,1,0
3398,42,Bogue Sound,103,118,HNRY3N,1,0
3399,42,Bogue Sound,118,132,HNRY3N,1,0
3400,42,Bogue Sound,118,132,HNRY3N,1,0
3401,42,Bogue Sound,118,132,HNRY3N,1,0
3402,42,Bogue Sound,132,144,HNRY3N,1,0
3403,42,Bogue Sound,132,144,HNRY3N,1,0
3404,42,Bogue Sound,132,144,HNRY3N,1,0
3405,42,Bogue Sound,132,144,HNRY3N,1,0
3406,42,Bogue Sound,132,144,HNRY3N,1,0
3407,42,Bogue Sound,132,144,HNRY3N,1,0
3408,42,Bogue Sound,132,144,HNRY3N,1,0
3409,42,Bogue Sound,132,144,HNRY3N,1,0
3410,42,Bogue Sound,132,144,HNRY3N,1,0
3411,42,Bogue Sound,132,144,HNRY3N,1,0
3412,42,Bogue Sound,132,144,HNRY3N,1,0
3413,42,Bogue Sound,132,144,HNRY3N,1,0
3414,42,Bogue Sound,132,144,HNRY3N,1,0
3415,42,Bogue Sound,132,144,HNRY3N,1,0
3416,42,Bogue Sound,132,144,HNRY3N,1,0
3417,42,Bogue Sound,132,144,HNRY3N,1,0
3418,42,Bogue Sound,132,144,HNRY3N,1,0
3419,42,Bogue Sound,132,144,HNRY3N,1,0
3420,42,Bogue Sound,132,144,HNRY3N,1,0
3421,42,Bogue Sound,132,144,HNRY3N,1,0
3422,42,Bogue Sound,132,144,HNRY3N,1,0
3423,42,Bogue Sound,132,144,HNRY3N,1,0
3424,42,Bogue Sound,132,144,HNRY3N,1,0
3425,42,Bogue Sound,132,144,HNRY3N,1,0
3426,42,Bogue Sound,132,144,HNRY3N,1,0
3427,42,Bogue Sound,132,144,HNRY3N,1,0
3428,42,Bogue Sound,132,144,HNRY3N,1,0
3429,42,Bogue Sound,132,144,HNRY3N,1,0
3430,42,Bogue Sound,132,144,HNRY3N,1,0
3431,42,Bogue Sound,132,144,HNRY3N,1,0
3432,42,Bogue Sound,132,144,HNRY3N,1,0
3433,42,Bogue Sound,132,144,HNRY3N,1,0
3434,42,Bogue Sound,132,144,HNRY3N,1,0
3435,42,Bogue Sound,132,144,HNRY3N,1,0
3436,42,Bogue Sound,132,144,HNRY3N,1,0
3437,42,Bogue Sound,132,144,HNRY3N,1,0
3438,42,Bogue Sound,132,144,HNRY3N,1,0
3439,42,Bogue Sound,132,144,HNRY3N,1,0
3440,42,Bogue Sound,132,144,HNRY3N,1,0
3441,42,Bogue Sound,132,144,HNRY3N,1,0
3442,42,Bogue Sound,132,144,HNRY3N,1,0
3443,42,Bogue Sound,132,144,HNRY3N,1,0
3444,42,Bogue Sound,132,144,HNRY3N,1,0
3445,42,Bogue Sound,132,144,HNRY3N,1,0
3446,42,Bogue Sound,132,144,HNRY3N,1,0
3447,42,Bogue Sound,144,159,HNRY3N,1,0
3448,42,Bogue Sound,144,159,HNRY3N,1,0
3449,42,Bogue Sound,144,159,HNRY3N,1,0
3450,42,Bogue Sound,144,159,HNRY3N,1,0
3451,42,Bogue Sound,144,159,HNRY3N,1,0
3452,42,Bogue Sound,144,159,HNRY3N,1,0
3453,42,Bogue Sound,144,159,HNRY3N,1,0
3454,42,Bogue Sound,144,159,HNRY3N,1,0
3455,42,Bogue Sound,144,159,HNRY3N,1,0
3456,42,Bogue Sound,144,159,HNRY3N,1,0
3457,42,Bogue Sound,144,159,HNRY3N,1,0
3458,42,Bogue Sound,144,159,HNRY3N,1,0
3459,42,Bogue Sound,144,159,HNRY3N,1,0
3460,42,Bogue Sound,144,159,HNRY3N,1,0
3461,42,Bogue Sound,144,159,HNRY3N,1,0
3462,42,Bogue Sound,144,159,HNRY3N,1,0
3463,42,Bogue Sound,144,159,HNRY3N,1,0
3464,42,Bogue Sound,144,159,HNRY3N,1,0
3465,42,Bogue Sound,144,159,HNRY3N,1,0
3466,42,Bogue Sound,144,159,HNRY3N,1,0
3467,42,Bogue Sound,144,159,HNRY3N,1,0
3468,42,Bogue Sound,144,159,HNRY3N,1,0
3469,42,Bogue Sound,144,159,HNRY3N,1,0
3470,42,Bogue Sound,144,159,HNRY3N,1,0
3471,42,Bogue Sound,144,159,HNRY3N,1,0
3472,42,Bogue Sound,144,159,HNRY3N,1,0
3473,42,Bogue Sound,144,159,HNRY3N,1,0
3474,42,Bogue Sound,144,159,HNRY3N,1,0
3475,42,Bogue Sound,144,159,HNRY3N,1,0
3476,42,Bogue Sound,144,159,HNRY3N,1,0
3477,42,Bogue Sound,144,159,HNRY3N,1,0
3478,42,Bogue Sound,144,159,HNRY3N,1,0
3479,42,Bogue Sound,144,159,HNRY3N,1,0
3480,42,Bogue Sound,144,159,HNRY3N,1,0
3481,42,Bogue Sound,144,159,HNRY3N,1,0
3482,42,Bogue Sound,144,159,HNRY3N,1,0
3483,42,Bogue Sound,144,159,HNRY3N,1,0
3484,42,Bogue Sound,144,159,HNRY3N,1,0
3485,42,Bogue Sound,144,159,HNRY3N,1,0
3486,42,Bogue Sound,144,159,HNRY3N,1,0
3487,42,Bogue Sound,144,159,HNRY3N,1,0
3488,42,Bogue Sound,144,159,HNRY3N,1,0
3489,42,Bogue Sound,144,159,HNRY3N,1,0
3490,42,Bogue Sound,144,159,HNRY3N,1,0
3491,42,Bogue Sound,144,159,HNRY3N,1,0
3492,42,Bogue Sound,144,159,HNRY3N,1,0
3493,42,Bogue Sound,144,159,HNRY3N,1,0
3494,42,Bogue Sound,144,159,HNRY3N,1,0
3495,42,Bogue Sound,144,159,HNRY3N,1,0
3496,42,Bogue Sound,144,159,HNRY3N,1,0
3497,42,Bogue Sound,144,159,HNRY3N,1,0
3498,42,Bogue Sound,144,159,HNRY3N,1,0
3499,42,Bogue Sound,144,159,HNRY3N,1,0
3500,42,Bogue Sound,144,159,HNRY3N,1,0
3501,42,Bogue Sound,144,159,HNRY3N,1,0
3502,42,Bogue Sound,144,159,HNRY3N,1,0
3503,42,Bogue Sound,144,159,HNRY3N,1,0
3504,42,Bogue Sound,144,159,HNRY3N,1,0
3505,42,Bogue Sound,144,159,HNRY3N,1,0
3506,42,Bogue Sound,144,159,HNRY3N,1,0
3507,42,Bogue Sound,144,159,HNRY3N,1,0
3508,42,Bogue Sound,144,159,HNRY3N,1,0
3509,42,Bogue Sound,144,159,HNRY3N,1,0
3510,42,Bogue Sound,144,159,HNRY3N,1,0
3511,42,Bogue Sound,144,159,HNRY3N,1,0
3512,42,Bogue Sound,144,159,HNRY3N,1,0
3513,42,Bogue Sound,144,159,HNRY3N,1,0
3514,42,Bogue Sound,144,159,HNRY3N,1,0
3515,42,Bogue Sound,144,159,HNRY3N,1,0
3516,42,Bogue Sound,144,159,HNRY3N,1,0
3517,42,Bogue Sound,144,159,HNRY3N,1,0
3518,42,Bogue Sound,144,159,HNRY3N,1,0
3519,42,Bogue Sound,144,159,HNRY3N,1,0
3520,42,Bogue Sound,144,159,HNRY3N,1,0
3521,42,Bogue Sound,144,159,HNRY3N,1,0
3522,42,Bogue Sound,144,159,HNRY3N,1,0
3523,42,Bogue Sound,144,159,HNRY3N,1,0
3524,42,Bogue Sound,144,159,HNRY3N,1,0
3525,42,Bogue Sound,144,159,HNRY3N,1,0
3526,42,Bogue Sound,144,159,HNRY3N,1,0
3527,42,Bogue Sound,144,159,HNRY3N,1,0
3528,42,Bogue Sound,144,159,HNRY3N,1,0
3529,42,Bogue Sound,144,159,HNRY3N,1,0
3530,42,Bogue Sound,144,159,HNRY3N,1,0
3531,42,Bogue Sound,144,159,HNRY3N,1,0
3532,42,Bogue Sound,144,159,HNRY3N,1,0
3533,42,Bogue Sound,144,159,HNRY3N,1,0
3534,42,Bogue Sound,144,159,HNRY3N,1,0
3535,42,Bogue Sound,144,159,HNRY3N,1,0
3536,42,Bogue Sound,144,159,HNRY3N,1,0
